condition_id,kind,seed,model,persona_richness,action_prompt,interaction_pathway,persona_paraphrase,persona_order,model_decisions,executed_posts,extra_posts,multi_action_outputs,max_actions_in_one_output,jaccard_diversity,unique_text_ratio,mean_word_count,duplicate_text_ratio,strict_jaccard_diversity,strict_unique_text_ratio,strict_mean_word_count,strict_duplicate_text_ratio,tar_action_member,tar_prompt_member
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8,grid,7004,qwen3.5-27b-fp8,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9035158151689532,0.9833333333333333,49.05,0.01666666666666672,0.9035158151689532,0.9833333333333333,49.05,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8,grid,7005,qwen3.5-27b-fp8,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9035872232300066,0.9916666666666667,49.55,0.008333333333333304,0.9035872232300066,0.9916666666666667,49.55,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8,grid,7006,qwen3.5-27b-fp8,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9057225882409002,0.9916666666666667,47.81666666666667,0.008333333333333304,0.9057225882409002,0.9916666666666667,47.81666666666667,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8,grid,7007,qwen3.5-27b-fp8,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9010730352657388,0.9916666666666667,51.141666666666666,0.008333333333333304,0.9010730352657388,0.9916666666666667,51.141666666666666,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8,grid,7008,qwen3.5-27b-fp8,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9023352032383427,0.9833333333333333,49.675,0.01666666666666672,0.9023352032383427,0.9833333333333333,49.675,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7001,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,131,11,7,3,0.8995161045113925,0.6870229007633588,45.93893129770992,0.3129770992366412,0.898950915900901,0.725,45.86666666666667,0.275,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7002,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,130,10,5,6,0.904530570845701,0.7615384615384615,48.43846153846154,0.2384615384615385,0.9045582369595839,0.8166666666666667,48.858333333333334,0.18333333333333335,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7003,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,123,3,2,3,0.8984253367814711,0.7560975609756098,51.40650406504065,0.24390243902439024,0.8988481659770591,0.7666666666666667,51.575,0.23333333333333328,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7004,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,136,16,8,4,0.8976996852092197,0.7205882352941176,48.095588235294116,0.27941176470588236,0.9019824774197216,0.7916666666666666,48.083333333333336,0.20833333333333337,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7005,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,126,6,5,3,0.9009072106864987,0.7142857142857143,48.492063492063494,0.2857142857142857,0.8987680316615455,0.725,49.275,0.275,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7006,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,123,3,2,3,0.900743602432431,0.7398373983739838,49.9349593495935,0.26016260162601623,0.9007494063223248,0.7583333333333333,50.03333333333333,0.2416666666666667,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7007,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,122,2,2,2,0.8943910731748125,0.7459016393442623,50.278688524590166,0.25409836065573765,0.8945899808623577,0.7583333333333333,50.266666666666666,0.2416666666666667,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b,grid,7008,qwen3.5-9b,sociopsychological,deliberate,closed,original,original,120,127,7,5,3,0.8944438624928671,0.7165354330708661,47.976377952755904,0.2834645669291339,0.8971306173457161,0.75,47.916666666666664,0.25,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-9b/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7001,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,125,5,4,3,0.9166814043874758,0.928,44.504,0.07199999999999995,0.9165101872096147,0.9583333333333334,44.55833333333333,0.04166666666666663,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7002,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,121,1,1,2,0.9087542426723412,0.9752066115702479,42.54545454545455,0.024793388429752095,0.9082694674987783,0.975,42.666666666666664,0.025000000000000022,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7003,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,123,3,1,4,0.9140003290765529,0.926829268292683,47.4390243902439,0.07317073170731703,0.9125931625632228,0.95,47.85,0.050000000000000044,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7004,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,123,3,2,3,0.915252267422835,0.9349593495934959,47.292682926829265,0.06504065040650409,0.9150556129146533,0.95,47.583333333333336,0.050000000000000044,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7005,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,122,2,1,3,0.9116141362498715,0.9590163934426229,47.92622950819672,0.040983606557377095,0.9126585664701391,0.975,47.358333333333334,0.025000000000000022,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7006,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,121,1,1,2,0.917943030502134,0.9669421487603306,43.85123966942149,0.03305785123966942,0.9177121516381158,0.975,43.93333333333333,0.025000000000000022,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7007,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9146767538508168,0.9666666666666667,47.125,0.033333333333333326,0.9146767538508168,0.9666666666666667,47.125,0.033333333333333326,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b,grid,7008,qwen3.5-4b,sociopsychological,deliberate,closed,original,original,120,123,3,2,3,0.9172781504962555,0.959349593495935,44.65853658536585,0.04065040650406504,0.9149375607223384,0.9833333333333333,44.983333333333334,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7001,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9050235682746317,1.0,37.2,0.0,0.9050235682746317,1.0,37.2,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7002,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9035003022966512,1.0,36.63333333333333,0.0,0.9035003022966512,1.0,36.63333333333333,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7003,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9041721881227269,1.0,37.325,0.0,0.9041721881227269,1.0,37.325,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7004,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9028650267772343,1.0,37.875,0.0,0.9028650267772343,1.0,37.875,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7005,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9093074111923919,1.0,36.9,0.0,0.9093074111923919,1.0,36.9,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7006,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9064758028686513,1.0,36.875,0.0,0.9064758028686513,1.0,36.875,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7007,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9034345960436427,1.0,36.858333333333334,0.0,0.9034345960436427,1.0,36.858333333333334,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b,grid,7008,gemma-4-31b,sociopsychological,deliberate,closed,original,original,120,120,0,0,1,0.9076830846913688,1.0,37.266666666666666,0.0,0.9076830846913688,1.0,37.266666666666666,0.0,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-deliberate__model-gemma-4-31b/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-27b-fp8,grid,7001,qwen3.5-27b-fp8,sociopsychological,reactive,closed,original,original,120,120,0,0,1,0.9068862701362509,0.975,49.13333333333333,0.025000000000000022,0.9068862701362509,0.975,49.13333333333333,0.025000000000000022,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-sociopsychological__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7001/run/prompts_and_responses.jsonl.gz
